commit,faults,path,IsRecursive,IsNested,HasNestedMethods,HasFunctions,IsFunction,HasFunctionParameters,HasHigherOrderCalls,HasFunctionCalls,HasCurrying,HasPatternMatching,HasLazyValues,HasMultipleParameterLists,FunctionalScoreBool,HasVariables,HasVariableDefinitions,HasInnerVariableAssignment,HasOuterVariableUsage,HasOuterVariableAssignment,HasSideEffects,IsSideEffect,HasSideEffectCalls,HasSideEffectFunctions,ImperativeScoreBool,HasPointsBool,ParadigmScoreBool,CountRecursiveCalls,CountNestedDepth,CountNestedMethods,CountFunctions,CountFunctionParameters,CountHigherOrderCalls,CountFunctionCalls,CountCurrying,CountPatternMatching,CountLazyValues,CountParameterLists,FunctionalScoreCount,CountVariables,CountVariableDefinitions,CountInnerVariableAssignment,CountOuterVariableUsage,CountOuterVariableAssignment,CountSideEffects,CountSideEffectCalls,CountSideEffectFunctions,ImperativeScoreCount,HasPointsCount,ParadigmScoreCount,FractionRecursiveCalls,FractionNestedMethods,FractionFunctions,FractionHigherOrderCalls,FractionFunctionCalls,FractionCurrying,FractionPatternMatching,FractionLazyValues,FunctionalScoreFraction,FractionVariables,FractionVariableDefinitions,FractionInnerVariableAssignment,FractionOuterVariableUsage,FractionOuterVariableAssignment,FractionSideEffects,FractionSideEffectCalls,FractionSideEffectFunctions,ImperativeScoreFraction,HasPointsFraction,ParadigmScoreFraction,FunctionalCallsLandkroon,ImperativeCallsLandkroon,FunctionalPointsLandkroon,ImperativePointsLandkroon,HasPointsLandkroon,ParadigmScoreLandkroon
HEAD,1,package util - class ByteString,1.0,0.0,0.0,8.0,0.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,8.0,11.0,5.333333333333333,1.0,0.0,0.0,19.0,7.0,11.0,0.0,1.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,10.0,11.0,5.5,1.0,0.0,6.833333333333333,6.5,0.0,1.0,0.3333333333333333,0.0,22.666666666666664,0.0,0.0,0.0,0.0,0.0,2.7,1.2,0.0,5.9,11.0,4.8,4.0,1.0,12.0,1.0,9.0,8.5
HEAD,0,package util - object CompactByteString,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
HEAD,0,package util - class CompactByteString,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - class ByteStringBuilder,0.0,0.0,1.0,11.0,0.0,2.0,10.0,2.0,0.0,3.0,0.0,18.0,47.0,1.0,1.0,1.0,0.0,0.0,20.0,5.0,12.0,10.0,50.0,28.0,2.333333333333333,0.0,0.0,2.0,16.0,2.0,12.0,2.0,0.0,3.0,0.0,18.0,55.0,5.0,1.0,1.0,0.0,0.0,89.0,42.0,12.0,155.0,28.0,-1.716849816849817,0.0,0.5,6.529761904761905,6.294642857142858,0.26785714285714285,0.0,2.15625,0.0,35.748511904761905,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,12.0203373015873,3.343253968253968,6.119047619047619,27.1969246031746,28.0,4.83031611767514,3.0,3.0,5.0,8.0,6.0,4.0
HEAD,0,package util - class ByteStringBuilder - method asOutputStream - <$anon: java.io.OutputStream>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package fusing - object ActorGraphInterpreter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - trait BoundaryEvent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - trait SimpleBoundaryEvent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,8.0,2.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,2.0,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,8.0,12.0,11.0,11.0,0.0,62.0,12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,42.0,13.0,93.0,37.0,0.0,251.0,12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67967032967033,0.0,0.0,4.67967032967033,2.4422161172161174,11.692307692307693,5.331776556776557,0.0,39.825641025641026,12.0,-12.0,0.0,0.0,0.0,55.0,10.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnError,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.5,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnComplete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.5,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnNext,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.5,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnSubscribe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,11.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,2.6,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class SubscribePending,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class RequestMore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,2.4,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class Cancel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.5,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class OutputBoundaryPublisher,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,13.0,3.0,-1.8142857142857145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,23.0,5.0,0.0,37.0,3.0,-2.5058479532163744,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.3214285714285714,0.0,2.0357142857142856,0.22619047619047616,0.0,0.0,0.22619047619047616,0.14285714285714285,3.0,0.42857142857142855,0.0,7.023809523809524,3.0,-1.6458874458874457,2.0,0.0,2.0,3.0,2.0,0.8333333333333333
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,1.0,10.0,7.0,10.0,10.0,10.0,1.0,59.0,12.0,-11.4,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,1.0,20.0,8.0,71.0,28.0,1.0,167.0,12.0,-11.705882352941176,0.0,0.21428571428571427,0.8571428571428571,0.9285714285714286,0.0,0.0,0.0,0.0,2.0,4.863997113997113,0.0,0.16666666666666666,4.863997113997113,1.9556277056277056,10.0,5.315656565656566,0.8571428571428571,38.02308802308802,12.0,-11.363636363636363,0.0,1.0,0.0,29.0,10.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method subscribePending - <$anon: <error> with akka.stream.SubscriptionWithCancelException>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,10.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,14.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,10.0,2.0,-2.0,0.0,0.0,0.0,2.0,2.0,0.0
HEAD,0,package fusing - class GraphInterpreterShell,0.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,4.0,0.0,17.0,10.0,1.0,1.0,10.0,6.0,6.0,3.0,6.0,1.0,44.0,10.0,-6.034632034632035,0.0,0.0,1.0,7.0,1.0,5.0,1.0,0.0,3.0,7.0,0.0,25.0,46.0,1.0,1.0,30.0,11.0,53.0,29.0,3.0,177.0,10.0,-8.18069498069498,0.0,0.047619047619047616,0.9466666666666667,0.7066666666666667,0.2,0.0,1.2177777777777778,0.418968253968254,4.537698412698413,5.206031746031746,0.04,0.04,5.126031746031747,1.1341269841269843,4.168095238095239,2.139206349206349,0.16666666666666666,21.020158730158734,10.0,-6.68237644708233,5.0,4.0,6.0,50.0,10.0,0.6980676328502415
HEAD,0,package fusing - class GraphInterpreterShell - class AsyncInput,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,-0.14285714285714285,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,1.0,-0.2,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.0,0.5454545454545454,1.0,-0.19999999999999996,0.0,0.0,0.0,1.0,1.0,0.0
HEAD,0,package fusing - class GraphInterpreterShell - class ResumeShell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,6.0,1.0,-0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.8,1.0,-0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.0
HEAD,0,package fusing - class GraphInterpreterShell - class Abort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,13.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.45454545454545453,0.0,1.6363636363636365,1.0,-1.0,0.0,0.0,0.0,3.0,1.0,0.0
HEAD,0,package fusing - class GraphInterpreterShell - method runBatch - <$anon: Runnable>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,7.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0
HEAD,0,package fusing - class ActorGraphInterpreter,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,8.0,0.0,0.0,8.0,6.0,8.0,6.0,8.0,2.0,46.0,9.0,-5.222222222222222,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,13.0,40.0,0.0,0.0,32.0,8.0,75.0,28.0,3.0,192.0,9.0,-6.371264294248165,0.18181818181818182,0.0,1.3523809523809525,0.35238095238095235,0.0,0.0,1.5340909090909092,0.0,4.420670995670996,2.668398268398268,0.0,0.0,2.668398268398268,0.9837662337662336,6.733333333333333,3.192207792207792,0.35238095238095235,22.598484848484848,9.0,-5.672311893698541,2.0,3.0,3.0,43.0,8.0,0.4107142857142857
