commit,faults,path,IsRecursive,IsNested,HasNestedMethods,HasFunctions,IsFunction,HasFunctionParameters,HasHigherOrderCalls,HasFunctionCalls,HasCurrying,HasPatternMatching,HasLazyValues,HasMultipleParameterLists,FunctionalScoreBool,HasVariables,HasVariableDefinitions,HasInnerVariableAssignment,HasOuterVariableUsage,HasOuterVariableAssignment,HasSideEffects,IsSideEffect,HasSideEffectCalls,HasSideEffectFunctions,ImperativeScoreBool,HasPointsBool,ParadigmScoreBool,CountRecursiveCalls,CountNestedDepth,CountNestedMethods,CountFunctions,CountFunctionParameters,CountHigherOrderCalls,CountFunctionCalls,CountCurrying,CountPatternMatching,CountLazyValues,CountParameterLists,FunctionalScoreCount,CountVariables,CountVariableDefinitions,CountInnerVariableAssignment,CountOuterVariableUsage,CountOuterVariableAssignment,CountSideEffects,CountSideEffectCalls,CountSideEffectFunctions,ImperativeScoreCount,HasPointsCount,ParadigmScoreCount,FractionRecursiveCalls,FractionNestedMethods,FractionFunctions,FractionHigherOrderCalls,FractionFunctionCalls,FractionCurrying,FractionPatternMatching,FractionLazyValues,FunctionalScoreFraction,FractionVariables,FractionVariableDefinitions,FractionInnerVariableAssignment,FractionOuterVariableUsage,FractionOuterVariableAssignment,FractionSideEffects,FractionSideEffectCalls,FractionSideEffectFunctions,ImperativeScoreFraction,HasPointsFraction,ParadigmScoreFraction,FunctionalCallsLandkroon,ImperativeCallsLandkroon,FunctionalPointsLandkroon,ImperativePointsLandkroon,HasPointsLandkroon,ParadigmScoreLandkroon
HEAD,1,package util - class ByteString,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
HEAD,0,package util - object CompactByteString,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
HEAD,0,package util - class CompactByteString,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - class ByteStringBuilder,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,8.0,5.0,1.0,1.0,0.0,0.0,20.0,16.0,3.0,37.0,1.0,1.0,0.0,0.5,0.875,0.875,0.14285714285714285,0.0,0.90625,0.0,4.5,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,1.0,0.6666666666666666,0.8333333333333334,3.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0
HEAD,0,package util - class ByteStringBuilder - method asOutputStream - <$anon: java.io.OutputStream>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package fusing - object ActorGraphInterpreter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - trait BoundaryEvent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - trait SimpleBoundaryEvent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,4.0,14.0,7.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnError,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnComplete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnNext,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnSubscribe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class SubscribePending,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class RequestMore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class Cancel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class OutputBoundaryPublisher,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,13.0,4.0,0.0,18.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,0.0,2.571428571428571,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.5
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,4.0,2.0,14.0,5.0,1.0,31.0,1.0,0.0,0.0,0.21428571428571427,0.8571428571428571,0.9285714285714286,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.8571428571428571,6.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method subscribePending - <$anon: <error> with akka.stream.SubscriptionWithCancelException>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
HEAD,0,package fusing - class GraphInterpreterShell,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.3333333333333333,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,9.0,20.0,1.0,1.0,10.0,5.0,20.0,11.0,3.0,68.0,1.0,-0.2,0.0,0.047619047619047616,0.5,0.5,0.2,0.0,0.5,0.14285714285714285,1.625,1.0,0.04,0.04,1.0,0.3333333333333333,1.0,0.6,0.16666666666666666,4.0,1.0,0.5294117647058824,3.0,3.0,3.0,21.0,1.0,0.5
HEAD,0,package fusing - class GraphInterpreterShell - class AsyncInput,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,-0.14285714285714285,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,1.0,-0.2,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.0,0.5454545454545454,1.0,-0.19999999999999996,0.0,0.0,0.0,1.0,1.0,0.0
HEAD,0,package fusing - class GraphInterpreterShell - class ResumeShell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,6.0,1.0,-0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.8,1.0,-0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.0
HEAD,0,package fusing - class GraphInterpreterShell - class Abort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,13.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.45454545454545453,0.0,1.6363636363636365,1.0,-1.0,0.0,0.0,0.0,3.0,1.0,0.0
HEAD,0,package fusing - class GraphInterpreterShell - method runBatch - <$anon: Runnable>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,7.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0
HEAD,0,package fusing - class ActorGraphInterpreter,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,6.0,2.0,15.0,5.0,2.0,36.0,1.0,1.0,0.18181818181818182,0.0,1.0,0.2857142857142857,0.0,0.0,0.9090909090909091,0.0,2.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.25,1.0,0.5,0.2857142857142857,3.9999999999999996,1.0,1.0,1.0,2.0,2.0,8.0,1.0,0.2857142857142857
HEAD,1,package impl - object Timers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
