commit,faults,path,NumberOfLambdaFunctions,SourceLinesOfLambda,LambdaScore,LambdaFunctionsUsingOuterVariables,LambdaFunctionsUsingInnerVariables,LambdaFunctionsWithSideEffects,LambdaFunctionsWithAssignment
HEAD,0,package <empty> - object Boilerplate - object GenPolyNBuilders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - object Boilerplate - object GenNats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package <empty> - object Boilerplate - object GenTupleTypeableInstances,3.0,3.0,0.14285714285714285,0.0,0.0,0.0,0.0
HEAD,1,package <empty> - object Boilerplate - object GenSizedBuilder,1.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - object Boilerplate - object GenHMapBuilder,4.0,4.0,0.25,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - object Boilerplate - object GenUnpackInstances,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - package opticDemoDatatypes - class Address,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - package opticDemoDatatypes - class Person,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - package opticDemoDatatypes - trait Tree,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - package opticDemoDatatypes - class Node,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - package opticDemoDatatypes - class Leaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - package opticDemoDatatypes - class Foo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - package opticDemoDatatypes - class Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - package opticDemoDatatypes - trait Either,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - package opticDemoDatatypes - class Left,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - package opticDemoDatatypes - class Right,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object OpticExamples,1.0,1.0,0.02127659574468085,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - class Selector,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,4,package shapeless - package ops - package record - object Selector,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - class UnsafeSelector,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - class SelectorMacros,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait SelectAll,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object SelectAll,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object SelectAll - method hnilSelectAll - <$anon: shapeless.ops.record.SelectAll[L shapeless.HNil]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object SelectAll - method hconsSelectAll - <$anon: shapeless.ops.record.SelectAll[L KH :: KT]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - class Updater,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,4,package shapeless - package ops - package record - object Updater,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - class UnsafeUpdater,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - class UpdaterMacros,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait Merger,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityMerger,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityMerger - method hlistMerger1 - <$anon: shapeless.ops.record.Merger[H :: T M]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Merger,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Merger - method hnilMerger - <$anon: shapeless.ops.record.Merger[shapeless.HNil M]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Merger - method hlistMerger2 - <$anon: shapeless.ops.record.Merger[shapeless.labelled.FieldType[K V] :: T M]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait DeepMerger,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityDeepMerger,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityDeepMerger - method hlistMerger1 - <$anon: shapeless.ops.record.DeepMerger[H :: T M]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityDeepMerger0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityDeepMerger0 - method hlistMerger2 - <$anon: shapeless.ops.record.DeepMerger[shapeless.labelled.FieldType[K V] :: T M]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object DeepMerger,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object DeepMerger - method hnilMerger - <$anon: shapeless.ops.record.DeepMerger[shapeless.HNil M]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object DeepMerger - method hlistMerger3 - <$anon: shapeless.ops.record.DeepMerger[shapeless.labelled.FieldType[K V] :: T M]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait Extractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityExtractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityExtractor - method extract - <$anon: L => shapeless.labelled.FieldType[K V] :: ET>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Extractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Extractor - method hnil - <$anon: L => E>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Extractor - <$anon: shapeless.HList => shapeless.HList>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Extractor - method descend - <$anon: L => shapeless.labelled.FieldType[K V] :: ET>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait MergeWith,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityMergeWith,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityMergeWith - method hlistMergeWith1 - <$anon: shapeless.ops.record.MergeWith[shapeless.labelled.FieldType[K V] :: T M F]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object MergeWith,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object MergeWith - method hnilMergeWith - <$anon: shapeless.ops.record.MergeWith[shapeless.HNil M F]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object MergeWith - method hlistMergeWith2 - <$anon: shapeless.ops.record.MergeWith[shapeless.labelled.FieldType[K V0] :: T M F]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - class Modifier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - object Modifier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - class UnsafeModifier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - class ModifierMacros,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - class Remover,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - object Remover,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - class UnsafeRemover,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - class RemoverMacros,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait Remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityRemove,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait LowPriorityRemove - method hconsRemove - <$anon: shapeless.ops.record.Remove[H :: T E]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Remove - method removeHead - <$anon: shapeless.ops.record.Remove[shapeless.labelled.FieldType[K V] :: T shapeless.labelled.FieldType[K V]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Remove - method removeUnlabelledHead - <$anon: shapeless.ops.record.Remove[shapeless.labelled.FieldType[K V] :: T V]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package shapeless - package ops - package record - trait RemoveAll,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object RemoveAll,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object RemoveAll - method hnilRemoveAll - <$anon: shapeless.ops.record.RemoveAll[L shapeless.HNil]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object RemoveAll - method hconsRemoveAll - <$anon: shapeless.ops.record.RemoveAll[L H :: T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait Renamer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Renamer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Renamer - method hlistRenamer1 - <$anon: shapeless.ops.record.Renamer[shapeless.labelled.FieldType[K1 V] :: T K1 K2]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Renamer - method hlistRenamer - <$anon: shapeless.ops.record.Renamer[H :: T K1 K2]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - class LacksKey,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - object LacksKey,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - class LacksKeyMacros,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait Keys,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - object Keys,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Keys - <$anon: shapeless.ops.record.Keys[shapeless.HNil]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - package ops - package record - object Keys - method hlistKeys - <$anon: shapeless.ops.record.Keys[shapeless.labelled.FieldType[K V] :: T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait Values,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Values,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Values - method hnilValues - <$anon: shapeless.ops.record.Values[L]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Values - method hlistValues - <$anon: shapeless.ops.record.Values[shapeless.labelled.FieldType[K V] :: T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait SwapRecord,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object SwapRecord,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object SwapRecord - method hnilSwapRecord - <$anon: shapeless.ops.record.SwapRecord[L]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object SwapRecord - method hlistSwapRecord - <$anon: shapeless.ops.record.SwapRecord[shapeless.labelled.FieldType[K V] :: T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait Fields,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Fields,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Fields - method hnilFields - <$anon: shapeless.ops.record.Fields[L]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object Fields - method hconsFields - <$anon: shapeless.ops.record.Fields[shapeless.labelled.FieldType[K V] :: T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait UnzipFields,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object UnzipFields,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object UnzipFields - method hnilUnzipFields - <$anon: shapeless.ops.record.UnzipFields[L]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object UnzipFields - method hconsUnzipFields - <$anon: shapeless.ops.record.UnzipFields[shapeless.labelled.FieldType[K V] :: T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait ToMap,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object ToMap,1.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object ToMap - method hnilToMap - <$anon: shapeless.ops.record.ToMap[L]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object ToMap - method hsingleToMap - <$anon: shapeless.ops.record.ToMap[shapeless.labelled.FieldType[K V] :: shapeless.HNil]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object ToMap - method hlistToMap - <$anon: shapeless.ops.record.ToMap[shapeless.labelled.FieldType[HK HV] :: TH :: TT]>,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait MapValues,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object MapValues,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object MapValues - method hnilMapValues - <$anon: shapeless.ops.record.MapValues[HF L]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object MapValues - method hconsMapValues - <$anon: shapeless.ops.record.MapValues[HF shapeless.labelled.FieldType[K V] :: T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - trait AlignByKeys,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object AlignByKeys,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object AlignByKeys - <$anon: shapeless.ops.record.AlignByKeys[shapeless.HNil shapeless.HNil]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - package record - object AlignByKeys - method hlistAlign - <$anon: shapeless.ops.record.AlignByKeys[T KH :: KT]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object MonoidExamples,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object MonoidExamples - class Foo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object MonoidExamples - class Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - trait Monoid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object Monoid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object Monoid - method booleanMonoid - <$anon: shapeless.examples.Monoid[Boolean]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object Monoid - method intMonoid - <$anon: shapeless.examples.Monoid[Int]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object Monoid - method doubleMonoid - <$anon: shapeless.examples.Monoid[Double]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object Monoid - method stringMonoid - <$anon: shapeless.examples.Monoid[String]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object Monoid - object typeClass,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object Monoid - object typeClass - method emptyProduct - <$anon: shapeless.examples.Monoid[shapeless.HNil]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object Monoid - object typeClass - method product - <$anon: shapeless.examples.Monoid[F :: T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object Monoid - object typeClass - method project - <$anon: shapeless.examples.Monoid[F]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - trait MonoidSyntax,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object MonoidSyntax,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object MonoidSyntax - method monoidSyntax - <$anon: shapeless.examples.MonoidSyntax[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package shapeless - package syntax - class CoproductOps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object CombinatorTesting,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object CombinatorTesting - object CombinatorParser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object CombinatorTesting - trait Flatten,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object CombinatorTesting - method flattenString - <$anon: String => List[String]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object CombinatorTesting - method flattenPattern - <$anon: <error> => List[String]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object CombinatorTesting - method flattenParseResult - <$anon: <error> => List[String]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package shapeless - package ops - object hlist,3.0,3.0,0.0015212981744421906,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait IsHCons,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object IsHCons,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object IsHCons - method hlistIsHCons - <$anon: shapeless.ops.hlist.IsHCons[H0 :: T0]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait Mapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait LowPriorityMapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait LowPriorityMapped - method hlistIdMapped - <$anon: shapeless.ops.hlist.Mapped[H :: T shapeless.Id]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait LowPriorityMapped - method hlistMapped2 - <$anon: shapeless.ops.hlist.Mapped[H :: T [T]F]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object Mapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object Mapped - method hnilMapped - <$anon: shapeless.ops.hlist.Mapped[shapeless.HNil F]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object Mapped - method hnilConstMapped - <$anon: shapeless.ops.hlist.Mapped[shapeless.HNil [T]F]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object Mapped - method hlistMapped1 - <$anon: shapeless.ops.hlist.Mapped[H :: T F]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait Comapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait LowPriorityComapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait LowPriorityComapped - method hlistIdComapped - <$anon: shapeless.ops.hlist.Comapped[L shapeless.Id]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object Comapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object Comapped - method hnilComapped - <$anon: shapeless.ops.hlist.Comapped[shapeless.HNil F]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object Comapped - method hlistComapped - <$anon: shapeless.ops.hlist.Comapped[F[H] :: T F]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait NatTRel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object NatTRel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object NatTRel - method hnilNatTRel1 - <$anon: shapeless.ops.hlist.NatTRel[shapeless.HNil F1 shapeless.HNil F2]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object NatTRel - method hnilNatTRel2 - <$anon: shapeless.ops.hlist.NatTRel[shapeless.HNil F1 shapeless.HNil [T]H2]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object NatTRel - method hlistNatTRel1 - <$anon: shapeless.ops.hlist.NatTRel[F1[H] :: T1 F1 F2[H] :: T2 F2]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object NatTRel - method hlistNatTRel2 - <$anon: shapeless.ops.hlist.NatTRel[H :: T1 shapeless.Id F2[H] :: T2 F2]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object NatTRel - method hlistNatTRel3 - <$anon: shapeless.ops.hlist.NatTRel[F1[H] :: T1 F1 H :: T2 shapeless.Id]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object NatTRel - method hlistNatTRel4 - <$anon: shapeless.ops.hlist.NatTRel[F1[H1] :: T1 F1 H2 :: T2 [T]H2]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object NatTRel - method hlistNatTRel5 - <$anon: shapeless.ops.hlist.NatTRel[H1 :: T1 shapeless.Id H2 :: T2 [T]H2]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait HKernel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait HNilHKernel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object HNilHKernel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - class HConsHKernel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object HKernel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait HKernelAux,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object HKernelAux,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object HKernelAux - method mkHNilHKernel - <$anon: shapeless.ops.hlist.HKernelAux[shapeless.HNil]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object HKernelAux - method mkHListHKernel - <$anon: shapeless.ops.hlist.HKernelAux[H :: T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - trait ToCoproduct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object hlist - object ToCoproduct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
